Order ID,Client ID,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-156279,C00000994,29 April 2019,Second Class,Consumer,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0,50.8768
US-2015-156280,C00000294,17 July 2019,Standard Class,Corporate,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0,39.98
US-2015-156281,C00000922,10 January 2020,Standard Class,Consumer,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.008,2,0.2,0.564
US-2015-156282,C00000943,17 April 2019,Standard Class,Corporate,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
US-2015-156283,C00000637,14 November 2019,Standard Class,Consumer,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
US-2015-156284,C00000058,26 June 2020,Standard Class,Corporate,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116
US-2015-156285,C00000272,10 December 2019,Second Class,Home Office,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,32.4,5,0,15.552
US-2015-156286,C00000846,26 June 2019,Standard Class,Corporate,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4,0.7,-14.0928
US-2015-156287,C00000092,13 May 2020,Standard Class,Consumer,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0,12.4416
US-2015-156288,C00000560,02 September 2023,Standard Class,Corporate,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,3,0.2,23.235
US-2015-156289,C00000642,06 December 2022,First Class,Corporate,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
US-2015-156290,C00000721,23 December 2022,Standard Class,Consumer,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888
US-2015-156291,C00001034,07 December 2021,Standard Class,Corporate,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,57.504,6,0.2,20.1264
US-2015-156292,C00000297,29 December 2021,Second Class,Consumer,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
US-2015-156293,C00000068,06 November 2019,Standard Class,Home Office,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0,28.0032
US-2015-156294,C00000083,08 September 2019,Standard Class,Home Office,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,3,0,0.2334
US-2015-156295,C00000037,13 September 2023,Standard Class,Home Office,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497
US-2015-156296,C00000100,19 September 2019,First Class,Consumer,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3,0.6,-12.7512
US-2015-156297,C00000579,01 June 2019,Same Day,Home Office,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.304,1,0.2,1.5602
US-2015-156298,C00000903,15 February 2023,Standard Class,Consumer,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,3,0,71.3898
US-2015-156299,C00000895,02 June 2021,Standard Class,Corporate,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832,2,0.2,4.3308
US-2015-156300,C00000551,16 August 2021,Standard Class,Home Office,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,0,2.178
US-2015-156301,C00000662,14 June 2020,Standard Class,Consumer,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0,21.2512
US-2015-156302,C00000107,12 February 2020,Second Class,Corporate,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,0.7,-12.672
US-2015-156303,C00000723,17 December 2019,Same Day,Consumer,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,0.6,-66.062
US-2015-156304,C00000890,20 December 2019,Standard Class,Consumer,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,8,0.8,-1181.2824
US-2015-156305,C00000252,02 December 2022,Standard Class,Corporate,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,2,0.4,-14.998
US-2015-156306,C00000682,20 August 2020,Standard Class,Consumer,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0,28.1421
US-2015-156307,C00000415,26 January 2023,Standard Class,Consumer,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2,0.2,6.2664
US-2015-156308,C00000591,15 September 2020,Standard Class,Consumer,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,3,0.4,41.79
US-2015-156309,C00001045,25 June 2019,Second Class,Corporate,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0,14.9744
US-2015-156310,C00000793,07 June 2019,Standard Class,Corporate,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
US-2015-156311,C00000052,30 December 2020,Standard Class,Consumer,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0,30.5088
US-2015-156312,C00000793,17 April 2019,Second Class,Corporate,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0,899.982
US-2015-156313,C00000401,23 May 2020,Second Class,Consumer,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",113.92,2,0,33.0368
US-2015-156314,C00000508,10 January 2023,Same Day,Corporate,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",41.28,2,0,19.8144
US-2015-156315,C00000621,12 June 2022,Standard Class,Consumer,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",681.408,12,0.2,42.588
US-2015-156316,C00000208,10 November 2022,First Class,Consumer,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109
US-2015-156317,C00000369,25 March 2022,Standard Class,Consumer,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0
US-2015-156318,C00000906,22 August 2021,Standard Class,Home Office,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.7964
US-2015-156319,C00000555,14 February 2019,Standard Class,Home Office,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0,9.8784
US-2015-156320,C00000263,28 July 2019,Standard Class,Corporate,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748
US-2015-156321,C00001027,12 November 2019,Standard Class,Corporate,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,0,9.3228
US-2015-156322,C00000564,14 August 2022,Standard Class,Consumer,OFF-AR-10004269,Office Supplies,Art,Newell 31,37.17,9,0,10.4076
US-2015-156323,C00000175,22 October 2021,Same Day,Corporate,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208
US-2015-156324,C00000888,28 July 2020,Standard Class,Consumer,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,0,10.179
US-2015-156325,C00000115,25 September 2022,Standard Class,Consumer,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,0.8,-26.8544
US-2015-156326,C00000388,28 January 2022,Standard Class,Corporate,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9,3,0.2,3.15
US-2015-156327,C00000423,12 June 2022,Second Class,Consumer,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5,2,0,9.99
US-2015-156328,C00000958,26 December 2022,First Class,Corporate,TEC-PH-10004977,Technology,Phones,GE 30524EE4,1097.544,7,0.2,123.4737
US-2015-156329,C00000334,06 January 2022,First Class,Consumer,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
US-2015-156330,C00000106,03 September 2021,Standard Class,Corporate,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
US-2015-156331,C00000734,22 February 2023,Standard Class,Consumer,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984
US-2015-156332,C00001007,05 May 2022,Standard Class,Consumer,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672
US-2015-156333,C00000260,29 October 2019,Standard Class,Consumer,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,4,0,1.5456
US-2015-156334,C00001015,02 April 2023,Standard Class,Consumer,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
US-2015-156335,C00000277,22 March 2022,Second Class,Consumer,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96,2,0,6.2208
US-2015-156336,C00000640,19 July 2022,Second Class,Corporate,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
US-2015-156337,C00000733,27 October 2020,Standard Class,Home Office,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,4,0,13.2352
US-2015-156338,C00000905,15 August 2023,Standard Class,Consumer,TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991,3,0.7,-172.4925
US-2015-156339,C00000911,04 July 2019,Standard Class,Consumer,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344
US-2015-156340,C00000261,28 March 2019,Standard Class,Consumer,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9,0,48.9645
US-2015-156341,C00000645,28 July 2023,Standard Class,Corporate,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934
US-2015-156342,C00000040,17 December 2022,Standard Class,Consumer,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,14.628
US-2015-156343,C00000057,10 July 2023,Second Class,Consumer,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,0,7.095
US-2015-156344,C00000424,11 February 2020,Standard Class,Home Office,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9,0.2,-14.688
US-2015-156345,C00000201,14 January 2019,Standard Class,Consumer,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,2,0,4.2392
US-2015-156346,C00000072,10 August 2021,First Class,Corporate,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,0,1.9176
US-2015-156347,C00000102,31 January 2022,Standard Class,Consumer,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2,17.8794
US-2015-156348,C00000031,31 October 2019,Standard Class,Consumer,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.544,7,0.2,32.3351
US-2015-156349,C00000292,21 November 2020,Standard Class,Consumer,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,30.32,4,0,11.8248
US-2015-156350,C00000938,14 November 2022,First Class,Consumer,OFF-AR-10001446,Office Supplies,Art,Newell 309,46.2,5,0.2,5.775
US-2015-156351,C00000987,07 August 2020,Standard Class,Corporate,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0,0.552
US-2015-156352,C00000375,19 June 2021,Standard Class,Corporate,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232
US-2015-156353,C00000130,14 December 2022,First Class,Corporate,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91
US-2015-156354,C00000175,16 October 2021,Standard Class,Consumer,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.196
US-2015-156355,C00000217,28 July 2020,Second Class,Home Office,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,1,0.2,0.2996
US-2015-156356,C00000126,20 February 2021,Second Class,Corporate,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0,16.9312
US-2015-156357,C00000737,16 August 2021,Standard Class,Consumer,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,3,0.2,-8.1822
US-2015-156358,C00000863,15 July 2021,Second Class,Consumer,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2,0,7.7832
US-2015-156359,C00000288,31 July 2022,First Class,Corporate,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,317.058,3,0.3,-86.0586
US-2015-156360,C00000379,21 May 2021,First Class,Corporate,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,0,15.3195
US-2015-156361,C00000564,17 October 2019,First Class,Home Office,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5,0.7,-6.38
US-2015-156362,C00000363,24 March 2022,Same Day,Consumer,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0,8.7372
US-2015-156363,C00000563,01 April 2019,Standard Class,Consumer,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704
US-2015-156364,C00000688,01 November 2021,Standard Class,Consumer,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
US-2015-156365,C00000966,01 March 2021,Second Class,Consumer,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191
US-2015-156366,C00000253,05 October 2020,Standard Class,Consumer,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
US-2015-156367,C00000490,25 June 2022,Standard Class,Consumer,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
US-2015-156368,C00000943,12 July 2021,Same Day,Consumer,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,3,0,9.3312
US-2015-156369,C00000333,18 May 2020,Standard Class,Corporate,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008
US-2015-156370,C00000763,09 April 2019,Standard Class,Corporate,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',159.768,7,0.2,53.9217
US-2015-156371,C00000126,07 November 2022,Standard Class,Consumer,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,571.44,4,0,165.7176
US-2015-156372,C00000112,18 February 2019,First Class,Corporate,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396
US-2015-156373,C00000050,13 August 2023,Standard Class,Consumer,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,811.28,8,0,24.3384
US-2015-156374,C00000674,29 October 2022,Standard Class,Consumer,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8,5,0,5.184
US-2015-156375,C00000450,27 January 2023,Standard Class,Consumer,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69,3,0,22.0077
US-2015-156376,C00000636,01 February 2020,Standard Class,Corporate,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10.848,2,0.2,3.5256
US-2015-156377,C00000752,18 May 2019,Standard Class,Consumer,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219
US-2015-156378,C00000906,14 April 2020,Standard Class,Corporate,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952,6,0.2,287.982
US-2015-156379,C00000176,09 March 2019,Standard Class,Corporate,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0,4.4352
US-2015-156380,C00000296,08 September 2019,Standard Class,Corporate,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
US-2015-156381,C00000186,15 August 2023,Standard Class,Corporate,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,5,0.2,16.7475
US-2015-156382,C00000574,11 July 2020,Standard Class,Consumer,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,6,0.2,35.6238
US-2015-156383,C00000193,11 January 2023,Second Class,Corporate,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.235
US-2015-156384,C00000705,01 December 2022,Standard Class,Consumer,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
US-2015-156385,C00000642,12 March 2022,First Class,Corporate,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852
US-2015-156386,C00000050,14 July 2021,Standard Class,Corporate,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,21.36,8,0,8.1168
US-2015-156387,C00000735,19 March 2022,Second Class,Consumer,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2,0.2,-4.6764
US-2015-156388,C00000294,10 January 2019,Standard Class,Consumer,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495
US-2015-156389,C00000685,29 June 2023,Standard Class,Corporate,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784
US-2015-156390,C00000231,04 April 2021,First Class,Consumer,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176
US-2015-156391,C00000406,14 February 2019,Standard Class,Corporate,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942
US-2015-156392,C00000632,09 April 2022,Second Class,Consumer,OFF-LA-10004409,Office Supplies,Labels,Avery 492,5.76,2,0,2.6496
US-2015-156393,C00000217,10 March 2020,Standard Class,Consumer,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,0,50.3658
US-2015-156394,C00000023,28 September 2021,Standard Class,Corporate,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,5,0.8,-13.167
US-2015-156395,C00000755,19 September 2020,Standard Class,Consumer,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672
US-2015-156396,C00000226,30 August 2020,Same Day,Consumer,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0,6.4368
US-2015-156397,C00000298,18 April 2022,Same Day,Home Office,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
US-2015-156398,C00000699,26 June 2020,Standard Class,Corporate,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,7.92,5,0.2,1.683
