Order ID,Client ID,Order Date,Segment,Product ID,Product Name,Sales,Quantity
US-2015-158254,C00000094,"Thursday, January 20, 2022",Corporate,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",37.224,3
US-2015-158741,C00000293,"Thursday, January 20, 2022",Consumer,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4
US-2015-159010,C00000883,"Thursday, January 20, 2022",Home Office,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,511.84,8
US-2015-159664,C00000412,"Thursday, January 20, 2022",Consumer,FUR-CH-10002961,"Leather Task Chair, Black",573.174,7
US-2015-159715,C00000171,"Thursday, January 20, 2022",Consumer,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2
US-2015-159850,C00000077,"Thursday, January 20, 2022",Consumer,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,439.8,4
US-2015-159893,C00000147,"Thursday, January 20, 2022",Home Office,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3
US-2015-159923,C00000112,"Thursday, January 20, 2022",Consumer,OFF-LA-10001613,Avery File Folder Labels,11.52,4
US-2015-150739,C00000280,"Friday, January 21, 2022",Home Office,TEC-PH-10001459,Samsung Galaxy Mega 6.3,671.984,2
US-2015-152028,C00000858,"Friday, January 21, 2022",Corporate,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,113.568,2
US-2015-155592,C00001007,"Friday, January 21, 2022",Consumer,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3
US-2015-156061,C00001034,"Friday, January 21, 2022",Consumer,OFF-PA-10003177,Xerox 1999,12.96,2
US-2015-156771,C00000277,"Friday, January 21, 2022",Consumer,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7
US-2015-157048,C00000941,"Friday, January 21, 2022",Consumer,OFF-BI-10002824,Recycled Easel Ring Binders,47.744,4
US-2015-157660,C00000509,"Friday, January 21, 2022",Corporate,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2
US-2015-152653,C00000894,"Saturday, January 22, 2022",Consumer,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,12.96,9
US-2015-156098,C00000971,"Saturday, January 22, 2022",Consumer,OFF-ST-10000617,Woodgrain Magazine Files by Perma,14.9,5
US-2015-156332,C00001007,"Saturday, January 22, 2022",Consumer,OFF-ST-10004963,Eldon Gobal File Keepers,36.336,3
US-2015-157247,C00000545,"Saturday, January 22, 2022",Corporate,OFF-BI-10004187,3-ring staple pack,5.64,3
US-2015-157305,C00000638,"Saturday, January 22, 2022",Home Office,OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,5
US-2015-159678,C00000143,"Saturday, January 22, 2022",Consumer,TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,119.7,6
US-2015-151173,C00000762,"Sunday, January 23, 2022",Home Office,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3
US-2015-153351,C00000684,"Sunday, January 23, 2022",Corporate,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,236,4
US-2015-153799,C00000180,"Sunday, January 23, 2022",Consumer,OFF-AR-10000422,Pencil and Crayon Sharpener,6.57,3
US-2015-154804,C00000208,"Sunday, January 23, 2022",Corporate,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2
US-2015-155445,C00001046,"Sunday, January 23, 2022",Consumer,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",28.44,3
US-2015-155602,C00000338,"Sunday, January 23, 2022",Home Office,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1
US-2015-157861,C00000772,"Sunday, January 23, 2022",Consumer,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3
US-2015-152575,C00000598,"Monday, January 24, 2022",Consumer,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2
US-2015-154583,C00000581,"Monday, January 24, 2022",Corporate,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2
US-2015-155599,C00000055,"Monday, January 24, 2022",Consumer,OFF-ST-10000321,Akro Stacking Bins,12.624,2
US-2015-156158,C00000329,"Monday, January 24, 2022",Home Office,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2
US-2015-156168,C00000934,"Monday, January 24, 2022",Consumer,OFF-BI-10003529,Avery Round Ring Poly Binders,11.36,4
US-2015-157255,C00000422,"Monday, January 24, 2022",Home Office,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,12.42,3
US-2015-157933,C00000118,"Monday, January 24, 2022",Consumer,FUR-BO-10002916,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3
US-2015-159525,C00000922,"Monday, January 24, 2022",Home Office,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5
US-2015-159752,C00000262,"Monday, January 24, 2022",Corporate,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,516.96,4
US-2015-153682,C00000390,"Tuesday, January 25, 2022",Consumer,OFF-ST-10003638,Mobile Personal File Cube,93.68,4
US-2015-154283,C00000959,"Tuesday, January 25, 2022",Home Office,OFF-AR-10003514,4009 Highlighters by Sanford,6.368,2
US-2015-157392,C00000903,"Tuesday, January 25, 2022",Consumer,OFF-BI-10003364,Binding Machine Supplies,78.759,9
US-2015-157788,C00000454,"Tuesday, January 25, 2022",Home Office,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12
US-2015-158435,C00000508,"Tuesday, January 25, 2022",Consumer,OFF-PA-10000418,Xerox 189,104.85,1
US-2015-158909,C00000783,"Tuesday, January 25, 2022",Corporate,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2
US-2015-159940,C00000451,"Tuesday, January 25, 2022",Consumer,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,520.464,2
US-2015-150650,C00000503,"Wednesday, January 26, 2022",Consumer,OFF-BI-10004826,JM Magazine Binder,33.02,2
US-2015-151347,C00000372,"Wednesday, January 26, 2022",Corporate,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2
US-2015-151636,C00000418,"Wednesday, January 26, 2022",Consumer,FUR-TA-10001857,Balt Solid Wood Rectangular Table,189.882,3
US-2015-153075,C00000452,"Wednesday, January 26, 2022",Consumer,FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",128.9,2
US-2015-154101,C00000052,"Wednesday, January 26, 2022",Consumer,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2
US-2015-154466,C00000667,"Wednesday, January 26, 2022",Home Office,OFF-ST-10004507,Advantus Rolling Storage Box,27.44,2
US-2015-154714,C00000076,"Wednesday, January 26, 2022",Home Office,OFF-AR-10001216,Newell 339,13.9,5
US-2015-155815,C00000965,"Wednesday, January 26, 2022",Corporate,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2
US-2015-156063,C00001033,"Wednesday, January 26, 2022",Consumer,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,52.56,3
US-2015-160552,C00000188,"Wednesday, January 26, 2022",Home Office,OFF-ST-10000419,"Rogers Jumbo File, Granite",40.74,3
US-2015-152507,C00000017,"Thursday, January 27, 2022",Corporate,OFF-ST-10000107,Fellowes Super Stor/Drawer,83.25,3
US-2015-153989,C00000719,"Thursday, January 27, 2022",Consumer,OFF-EN-10000056,Cameo Buff Policy Envelopes,186.69,3
US-2015-154123,C00000633,"Thursday, January 27, 2022",Corporate,OFF-PA-10001289,White Computer Printout Paper by Universal,116.28,3
US-2015-155027,C00000745,"Thursday, January 27, 2022",Consumer,OFF-PA-10000249,Easy-staple paper,49.12,4
US-2015-156375,C00000450,"Thursday, January 27, 2022",Consumer,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",66.69,3
US-2015-156863,C00000981,"Thursday, January 27, 2022",Home Office,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5
US-2015-157919,C00000662,"Thursday, January 27, 2022",Consumer,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3
US-2015-158213,C00000335,"Thursday, January 27, 2022",Consumer,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4
US-2015-158854,C00000526,"Thursday, January 27, 2022",Home Office,OFF-LA-10003714,Avery 510,12,4
US-2015-152599,C00000887,"Friday, January 28, 2022",Consumer,OFF-PA-10001593,Xerox 1947,41.86,7
US-2015-153083,C00000079,"Friday, January 28, 2022",Consumer,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3
US-2015-153873,C00000325,"Friday, January 28, 2022",Corporate,OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39,12
US-2015-155844,C00000271,"Friday, January 28, 2022",Corporate,TEC-AC-10002473,Maxell 4.7GB DVD-R,255.42,9
US-2015-157950,C00000598,"Friday, January 28, 2022",Consumer,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",41.584,2
US-2015-158040,C00000314,"Friday, January 28, 2022",Consumer,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9
US-2015-150928,C00000278,"Saturday, January 29, 2022",Corporate,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3
US-2015-152184,C00000564,"Saturday, January 29, 2022",Consumer,OFF-AR-10004790,Staples in misc. colors,19.152,2
US-2015-152645,C00000486,"Saturday, January 29, 2022",Corporate,FUR-CH-10004287,SAFCO Arco Folding Chair,883.84,4
US-2015-152709,C00000001,"Saturday, January 29, 2022",Corporate,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,11.808,3
US-2015-157108,C00000407,"Saturday, January 29, 2022",Consumer,OFF-LA-10004484,Avery 476,20.65,5
US-2015-159674,C00000106,"Saturday, January 29, 2022",Consumer,OFF-LA-10000121,Avery 48,15.12,3
US-2015-152200,C00000927,"Sunday, January 30, 2022",Home Office,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,52.68,3
US-2015-152594,C00000302,"Sunday, January 30, 2022",Corporate,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,54.96,3
US-2015-156103,C00000077,"Sunday, January 30, 2022",Consumer,OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5
US-2015-152091,C00000636,"Monday, January 31, 2022",Consumer,OFF-LA-10000134,Avery 511,4.928,2
US-2015-153072,C00000227,"Monday, January 31, 2022",Consumer,OFF-PA-10000520,Xerox 201,19.44,3
US-2015-153302,C00000849,"Monday, January 31, 2022",Corporate,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7
US-2015-153582,C00000755,"Monday, January 31, 2022",Corporate,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4
US-2015-154037,C00000589,"Monday, January 31, 2022",Consumer,OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6
US-2015-159032,C00000122,"Monday, January 31, 2022",Corporate,FUR-FU-10003347,Coloredge Poster Frame,28.4,2
US-2015-159151,C00000777,"Monday, January 31, 2022",Consumer,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2
US-2015-160168,C00000141,"Monday, January 31, 2022",Consumer,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,617.7,6
US-2015-151142,C00000093,"Tuesday, February 1, 2022",Corporate,OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1
US-2015-151775,C00000744,"Tuesday, February 1, 2022",Consumer,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3
US-2015-152701,C00001009,"Tuesday, February 1, 2022",Consumer,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,971.88,3
US-2015-153249,C00000237,"Tuesday, February 1, 2022",Home Office,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",137.25,9
US-2015-153947,C00000163,"Tuesday, February 1, 2022",Corporate,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,105.98,2
US-2015-156643,C00000325,"Tuesday, February 1, 2022",Consumer,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,35.48,1
US-2015-152006,C00000789,"Wednesday, February 2, 2022",Home Office,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2
US-2015-152369,C00000735,"Wednesday, February 2, 2022",Corporate,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3
US-2015-152543,C00000355,"Wednesday, February 2, 2022",Consumer,FUR-CH-10002335,Hon GuestStacker Chair,1586.69,7
US-2015-154091,C00000170,"Wednesday, February 2, 2022",Consumer,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5
US-2015-154519,C00000470,"Wednesday, February 2, 2022",Consumer,FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,504.9,5
US-2015-156563,C00000607,"Wednesday, February 2, 2022",Consumer,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,1591.02,6
US-2015-157413,C00000508,"Wednesday, February 2, 2022",Home Office,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,32.776,1
US-2015-159766,C00000569,"Wednesday, February 2, 2022",Corporate,FUR-CH-10004886,Bevis Steel Folding Chairs,230.28,3
US-2015-153085,C00000102,"Thursday, February 3, 2022",Consumer,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4
US-2015-153476,C00000943,"Thursday, February 3, 2022",Consumer,OFF-LA-10001569,Avery 499,9.96,2
US-2015-154231,C00001027,"Thursday, February 3, 2022",Corporate,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,5.984,2
US-2015-154709,C00000705,"Thursday, February 3, 2022",Corporate,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.792,3
US-2015-157427,C00000365,"Thursday, February 3, 2022",Consumer,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",248.43,5
US-2015-157689,C00000651,"Thursday, February 3, 2022",Corporate,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,122.92,7
US-2015-159683,C00000023,"Thursday, February 3, 2022",Corporate,OFF-PA-10000474,Easy-staple paper,70.88,2
US-2015-151061,C00000768,"Friday, February 4, 2022",Corporate,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5
US-2015-154875,C00000158,"Friday, February 4, 2022",Consumer,TEC-PH-10004614,AT&T 841000 Phone,552,10
US-2015-159420,C00001009,"Friday, February 4, 2022",Corporate,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5
US-2015-160002,C00000893,"Friday, February 4, 2022",Home Office,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2
US-2015-151617,C00001047,"Saturday, February 5, 2022",Corporate,OFF-AP-10002082,Holmes HEPA Air Purifier,34.848,2
US-2015-151728,C00000979,"Saturday, February 5, 2022",Home Office,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,149.97,3
US-2015-152114,C00000690,"Saturday, February 5, 2022",Consumer,OFF-LA-10004484,Avery 476,16.52,4
US-2015-153688,C00000599,"Saturday, February 5, 2022",Corporate,OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3
US-2015-155069,C00000251,"Saturday, February 5, 2022",Consumer,OFF-PA-10001204,Xerox 1972,10.56,2
US-2015-156164,C00000652,"Saturday, February 5, 2022",Consumer,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,8.544,2
US-2015-156347,C00000102,"Saturday, February 5, 2022",Consumer,TEC-AC-10002473,Maxell 4.7GB DVD-R,68.112,3
US-2015-156719,C00000500,"Saturday, February 5, 2022",Consumer,FUR-FU-10002505,Eldon 100 Class Desk Accessories,10.11,3
US-2015-158945,C00000616,"Saturday, February 5, 2022",Consumer,OFF-LA-10002043,Avery 489,20.7,2
US-2015-150652,C00000203,"Sunday, February 6, 2022",Home Office,OFF-BI-10000145,Zipper Ring Binder Pockets,6.24,2
US-2015-151287,C00000052,"Sunday, February 6, 2022",Consumer,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,23.1,2
US-2015-152312,C00000617,"Sunday, February 6, 2022",Consumer,OFF-BI-10002824,Recycled Easel Ring Binders,17.904,6
US-2015-153640,C00000928,"Sunday, February 6, 2022",Corporate,OFF-BI-10000632,Satellite Sectional Post Binders,69.456,2
US-2015-154056,C00000200,"Sunday, February 6, 2022",Consumer,OFF-PA-10001837,Xerox 1976,15.552,3
US-2015-155525,C00000768,"Sunday, February 6, 2022",Corporate,OFF-LA-10001934,Avery 516,58.48,8
US-2015-157340,C00000613,"Sunday, February 6, 2022",Consumer,OFF-LA-10001175,Avery 514,4.608,2
US-2015-157836,C00000820,"Sunday, February 6, 2022",Home Office,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6
US-2015-158053,C00000144,"Sunday, February 6, 2022",Corporate,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,3393.68,8
US-2015-159973,C00000516,"Sunday, February 6, 2022",Consumer,OFF-PA-10003039,Xerox 1960,61.96,2
US-2015-150636,C00000652,"Monday, February 7, 2022",Consumer,OFF-PA-10004888,Xerox 217,15.552,3
US-2015-151965,C00000840,"Monday, February 7, 2022",Corporate,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",81.96,2
US-2015-152435,C00000422,"Monday, February 7, 2022",Consumer,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3
US-2015-153658,C00000291,"Monday, February 7, 2022",Home Office,FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4
US-2015-155759,C00000012,"Monday, February 7, 2022",Home Office,OFF-FA-10001754,Stockwell Gold Paper Clips,4.416,3
US-2015-156227,C00000913,"Monday, February 7, 2022",Corporate,OFF-PA-10002160,Xerox 1978,9.248,2
US-2015-157358,C00000146,"Monday, February 7, 2022",Home Office,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4
US-2015-157452,C00000373,"Monday, February 7, 2022",Home Office,OFF-BI-10001890,Avery Poly Binder Pockets,10.74,3
US-2015-159447,C00000842,"Monday, February 7, 2022",Corporate,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3
US-2015-155105,C00000854,"Tuesday, February 8, 2022",Consumer,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,2152.776,3
US-2015-158957,C00000342,"Tuesday, February 8, 2022",Consumer,FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",933.408,4
US-2015-159023,C00000862,"Tuesday, February 8, 2022",Home Office,OFF-PA-10000994,Xerox 1915,629.1,6
US-2015-150821,C00000737,"Wednesday, February 9, 2022",Corporate,FUR-FU-10001546,Dana Swing-Arm Lamps,17.088,2
US-2015-151549,C00000195,"Wednesday, February 9, 2022",Corporate,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,241.96,2
US-2015-151999,C00000125,"Wednesday, February 9, 2022",Consumer,OFF-BI-10004308,Avery Legal 4-Ring Binder,6.294,1
US-2015-153092,C00000328,"Wednesday, February 9, 2022",Consumer,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,118.65,5
US-2015-153485,C00000575,"Wednesday, February 9, 2022",Corporate,TEC-PH-10002680,Samsung Galaxy Note 3,791.964,6
US-2015-157438,C00000044,"Wednesday, February 9, 2022",Home Office,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,1088.76,6
US-2015-152149,C00001025,"Thursday, February 10, 2022",Corporate,OFF-AR-10001315,Newell 310,5.28,3
US-2015-154821,C00000898,"Friday, February 11, 2022",Consumer,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",25.824,6
US-2015-155102,C00000943,"Friday, February 11, 2022",Home Office,OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5
US-2015-155729,C00000515,"Friday, February 11, 2022",Consumer,OFF-BI-10000632,Satellite Sectional Post Binders,13.023,1
